ACCOUNT,ASSET,LOAN_ID,INITIALBALANCE,INTERESTRATE,LOANDATE,TERM,SCORE,STATE
3271740781,COP,13278,229104,0.28,13/01/23,21,784,ACT-2B-PAID
3017014900,COP,545,361860,0.28,13/01/23,16,932,ERR-CANCL
3946367007,COP,13359,251661,0.28,13/01/23,21,840,ACT-2B-PAID
3920803177,COP,14630,175181,0.28,13/01/23,21,308,ACT-CASHPICKUP
3451256700,COP,13215,58574,0.28,13/01/23,14,691,ACT-2B-PAID
3505439996,COP,14114,43219,0.28,13/01/23,21,886,ERR-CANCL
3346842298,COP,14622,232996,0.28,13/01/23,8,518,ERR-CANCL
3723930976,COP,14797,145054,0.28,13/01/23,21,658,ACT-2B-PAID
3295220990,COP,13873,143917,0.28,13/01/23,21,688,ERR-CANCL
3014063385,COP,3194,272531,0.28,13/01/23,8,619,ACT-2B-PAID
3718632355,COP,13946,200553,0.28,13/01/23,21,376,ERR-CANCL
3459260625,COP,13111,119767,0.28,14/01/23,21,738,ACT-CASHPICKUP
3884054946,COP,14150,203248,0.28,14/01/23,21,320,ERR-CANCL
3203055551,COP,13874,83585,0.28,14/01/23,21,371,ERR-CANCL
3203511222,COP,14310,77505,0.28,14/01/23,21,701,ERR-CANCL
3282872681,COP,13692,41556,0.28,14/01/23,21,725,ACT-PAID
3923796444,COP,14176,210888,0.28,14/01/23,21,597,ACT-CASHPICKUP
3790240569,COP,13094,94087,0.28,14/01/23,21,690,ACT-CASHPICKUP
3247765151,COP,13327,236397,0.28,14/01/23,14,839,ACT-PAID
3421781414,COP,13827,61620,0.28,14/01/23,21,393,ERR-CANCL
3467598803,COP,13181,62353,0.28,14/01/23,14,629,ACT-2B-PAID
3396793699,COP,14043,186072,0.28,14/01/23,21,745,ERR-CANCL
3997127238,COP,13576,36474,0.28,14/01/23,14,655,ACT-CASHPICKUP
3380250728,COP,14340,183763,0.28,15/01/23,21,485,ERR-CANCL
3808479194,COP,13542,54226,0.28,15/01/23,21,633,ACT-CASHPICKUP
3506559381,COP,13921,55517,0.28,15/01/23,21,868,ACT-2B-PAID
3851773692,COP,14928,25680,0.28,15/01/23,14,485,ERR-CANCL
3903051703,COP,13287,165203,0.28,15/01/23,21,470,ERR-CANCL
3797889268,COP,13675,102843,0.28,15/01/23,14,679,ACT-PAID
3951167038,COP,14704,211289,0.28,15/01/23,8,698,ACT-CASHPICKUP
3869481413,COP,14594,71058,0.28,15/01/23,8,355,ERR-CANCL
3239841147,COP,13717,148835,0.28,15/01/23,8,547,ERR-CANCL
3585013150,COP,13478,94281,0.28,15/01/23,14,879,ERR-CANCL
3558732422,COP,13746,67550,0.28,15/01/23,21,873,ERR-CANCL
3011545457,COP,13772,94667,0.28,15/01/23,21,475,ERR-CANCL
3546082436,COP,13249,89730,0.28,15/01/23,21,836,ERR-CANCL
3765422929,COP,13103,258985,0.28,15/01/23,21,629,ERR-CANCL
3910225217,COP,14612,108315,0.28,15/01/23,21,643,ACT-PAID
3950175960,COP,14358,96514,0.28,15/01/23,14,518,ERR-CANCL
3759351407,COP,14649,164638,0.28,15/01/23,8,647,ERR-CANCL
3468559273,COP,13539,238978,0.28,15/01/23,21,508,ACT-2B-PAID
3339166386,COP,14363,12339,0.28,15/01/23,8,727,ERR-CANCL
3053236109,COP,7339,333598,0.28,15/01/23,16,611,ACT-2B-PAID
3249633552,COP,14134,256833,0.28,15/01/23,14,784,ACT-CASHPICKUP
3881045005,COP,14619,251356,0.28,15/01/23,21,344,ERR-CANCL
3703685766,COP,13447,91650,0.28,15/01/23,14,613,ERR-CANCL
3102922909,COP,1374,295141,0.28,15/01/23,16,576,ACT-2B-PAID
3150089108,COP,13478,92363,0.28,15/01/23,21,380,ACT-CASHPICKUP
3612489032,COP,14543,94814,0.28,15/01/23,21,548,ERR-CANCL
3934788109,COP,14279,204007,0.28,15/01/23,21,502,ERR-CANCL
3996401709,COP,14595,32075,0.28,15/01/23,21,893,ERR-CANCL
3681068278,COP,14865,186754,0.28,15/01/23,21,767,ERR-CANCL
3053878802,COP,4383,272531,0.28,15/01/23,8,582,ACT-2B-PAID
3243075159,COP,2894,272531,0.28,15/01/23,8,536,ACT-2B-PAID
3309347428,COP,14055,237889,0.28,15/01/23,21,503,ACT-CASHPICKUP
3506716836,COP,14657,90487,0.28,15/01/23,21,807,ERR-CANCL
3278217118,COP,13408,126558,0.28,15/01/23,8,629,ERR-CANCL
3086942751,COP,14314,91279,0.28,16/01/23,21,709,ERR-CANCL
3264853592,COP,13773,157922,0.28,16/01/23,21,301,ERR-CANCL
3297152667,COP,14699,132199,0.28,17/01/23,21,334,ACT-CASHPICKUP
3630379814,COP,13255,88512,0.28,17/01/23,8,797,ACT-CASHPICKUP
3479804904,COP,14016,99273,0.28,18/01/23,8,704,ERR-CANCL
3169914873,COP,14225,251454,0.28,18/01/23,21,441,ACT-2B-PAID
3650057763,COP,14520,106641,0.28,18/01/23,21,499,ERR-CANCL
3004346428,COP,9970,383360,0.28,18/01/23,16,722,ACT-PAID
3135528980,COP,13332,44578,0.28,18/01/23,21,308,ACT-PAID
3793502865,COP,14936,121488,0.28,18/01/23,14,338,ACT-CASHPICKUP
3530798004,COP,13342,242607,0.28,19/01/23,21,465,ACT-PAID
3353636063,COP,13717,76253,0.28,19/01/23,21,536,ERR-CANCL
3343640896,COP,13859,167960,0.28,19/01/23,21,882,ACT-CASHPICKUP
3187073774,COP,12441,57116,0.28,19/01/23,14,845,ERR-CANCL
3669454685,COP,14241,64039,0.28,19/01/23,21,571,ACT-CASHPICKUP
3999759600,COP,14462,8929,0.28,19/01/23,21,614,ERR-CANCL
3324540218,COP,14904,151312,0.28,19/01/23,14,746,ACT-CASHPICKUP
3549877173,COP,14802,110832,0.28,19/01/23,21,416,ACT-PAID
3285714246,COP,14732,80745,0.28,19/01/23,14,392,ERR-CANCL
3060669660,COP,14659,89251,0.28,19/01/23,21,565,ACT-CASHPICKUP
3902560326,COP,14329,108763,0.28,19/01/23,21,539,ERR-CANCL
3830627394,COP,13293,112210,0.28,19/01/23,8,517,ERR-CANCL
3854481472,COP,14503,199351,0.28,19/01/23,21,605,ACT-CASHPICKUP
3176432910,COP,210,289488,0.28,19/01/23,8,972,ERR-CANCL
3014588394,COP,12014,389012,0.28,20/01/23,16,701,ACT-2B-PAID
3239932903,COP,13694,82006,0.28,20/01/23,21,882,ERR-CANCL
3798188248,COP,13881,271,0.28,20/01/23,14,521,ERR-CANCL
3332485588,COP,13980,88216,0.28,20/01/23,14,614,ACT-CASHPICKUP
3604478836,COP,14280,93502,0.28,20/01/23,21,712,ERR-CANCL
3105479070,COP,2207,272531,0.28,20/01/23,8,677,ACT-2B-PAID
3033117145,COP,13586,227564,0.28,21/01/23,21,773,ACT-2B-PAID
3205609944,COP,1717,422927,0.28,21/01/23,8,568,ACT-2B-PAID
3966730076,COP,14618,212888,0.28,21/01/23,21,464,ERR-CANCL
3410354193,COP,14264,117482,0.28,21/01/23,8,326,ERR-CANCL
3014511256,COP,14775,68714,0.28,21/01/23,21,753,ACT-CASHPICKUP
3669507216,COP,14227,31003,0.28,21/01/23,21,668,ERR-CANCL
3892887294,COP,14300,116130,0.28,21/01/23,21,642,ACT-CASHPICKUP
3189897813,COP,13911,18276,0.28,21/01/23,21,420,ERR-CANCL
3555895122,COP,13049,185499,0.28,21/01/23,21,856,ERR-CANCL
3897505087,COP,13819,72525,0.28,21/01/23,21,385,ACT-CASHPICKUP
3295765372,COP,13255,51940,0.28,21/01/23,21,849,ERR-CANCL
3980909810,COP,13766,133852,0.28,21/01/23,21,666,ERR-CANCL
3918747847,COP,14545,211257,0.28,22/01/23,21,392,ACT-CASHPICKUP
3225060716,COP,392,428580,0.28,22/01/23,16,613,ACT-2B-PAID
3045284107,COP,7420,278183,0.28,22/01/23,16,568,ACT-2B-PAID
3403625992,COP,14086,136384,0.28,22/01/23,14,339,ERR-CANCL
3044651919,COP,14561,103984,0.28,22/01/23,21,579,ACT-PAID
3218450119,COP,14258,143170,0.28,22/01/23,21,513,ERR-CANCL
3774711736,COP,14980,221851,0.28,23/01/23,21,536,ACT-CASHPICKUP
3716470390,COP,14390,229959,0.28,23/01/23,14,898,ACT-2B-PAID
3801878242,COP,14040,5947,0.28,23/01/23,21,628,ERR-CANCL
3553925624,COP,14867,50955,0.28,23/01/23,21,773,ACT-CASHPICKUP
3784723696,COP,14261,170623,0.28,24/01/23,21,589,ERR-CANCL
3492946996,COP,14285,72191,0.28,24/01/23,14,627,ACT-CASHPICKUP
3613133784,COP,13466,163736,0.28,24/01/23,8,576,ERR-CANCL
3358172831,COP,14881,121500,0.28,24/01/23,21,426,ACT-CASHPICKUP
3718676027,COP,13002,85980,0.28,24/01/23,21,585,ACT-CASHPICKUP
3556882016,COP,14737,62860,0.28,24/01/23,21,554,ERR-CANCL
3298196866,COP,13618,24608,0.28,25/01/23,21,851,ACT-PAID
3440716261,COP,13782,160791,0.28,25/01/23,14,678,ERR-CANCL
3975017300,COP,13533,247363,0.28,25/01/23,21,482,ACT-CASHPICKUP
3954192318,COP,13628,64243,0.28,25/01/23,21,586,ACT-CASHPICKUP
3647627975,COP,13829,95609,0.28,25/01/23,21,367,ACT-PAID
3855140542,COP,14013,205541,0.28,25/01/23,21,899,ACT-2B-PAID
3915964962,COP,14250,138199,0.28,25/01/23,21,636,ERR-CANCL
3721801578,COP,13725,206660,0.28,25/01/23,21,489,ERR-CANCL
3225880440,COP,4461,389012,0.28,25/01/23,16,581,ACT-2B-PAID
3880667526,COP,13318,155440,0.28,25/01/23,21,337,ACT-2B-PAID
3672253979,COP,14924,114141,0.28,26/01/23,21,706,ACT-CASHPICKUP
3118280170,COP,14160,88794,0.28,26/01/23,21,717,ACT-PAID
3824776970,COP,13389,224816,0.28,26/01/23,14,767,ERR-CANCL
3642682888,COP,13122,237915,0.28,26/01/23,21,361,ERR-CANCL
3634513001,COP,13952,184185,0.28,27/01/23,21,590,ACT-PAID
3626724944,COP,13888,77160,0.28,27/01/23,14,726,ERR-CANCL
3815760378,COP,14626,64926,0.28,27/01/23,21,359,ACT-PAID
3073263318,COP,13973,168570,0.28,27/01/23,21,393,ACT-CASHPICKUP
3180796539,COP,14393,126481,0.28,27/01/23,14,780,ACT-PAID
3270718599,COP,13793,212756,0.28,27/01/23,21,674,ERR-CANCL
3051111416,COP,13370,215486,0.28,27/01/23,14,457,ACT-CASHPICKUP
3886239369,COP,13293,211350,0.28,27/01/23,21,798,ACT-PAID
3263320460,COP,13993,105423,0.28,27/01/23,14,816,ERR-CANCL
3013739831,COP,6660,389012,0.28,27/01/23,16,678,ACT-2B-PAID
3441958935,COP,13470,129988,0.28,27/01/23,21,685,ACT-CASHPICKUP
3439591272,COP,14475,202472,0.28,27/01/23,8,489,ERR-CANCL
3150653917,COP,13659,174118,0.28,27/01/23,21,481,ACT-CASHPICKUP
3478261330,COP,14128,219584,0.28,27/01/23,14,410,ERR-CANCL
3591502170,COP,14513,115218,0.28,27/01/23,21,595,ACT-CASHPICKUP
3297783387,COP,14035,168631,0.28,27/01/23,21,340,ACT-PAID
3882907852,COP,13164,80709,0.28,27/01/23,21,551,ERR-CANCL
3029674281,COP,14021,144204,0.28,27/01/23,14,634,ERR-CANCL
3923088633,COP,13079,256748,0.28,27/01/23,21,762,ERR-CANCL
3762371939,COP,13804,196810,0.28,27/01/23,14,361,ACT-CASHPICKUP
3518536970,COP,13857,39994,0.28,27/01/23,14,339,ACT-PAID
3341627131,COP,13466,165701,0.28,27/01/23,21,431,ERR-CANCL
3560192759,COP,13140,64993,0.28,27/01/23,14,473,ERR-CANCL
3673926944,COP,14075,63821,0.28,27/01/23,14,581,ERR-CANCL
3423855301,COP,13885,40078,0.28,27/01/23,21,826,ACT-CASHPICKUP
3424909484,COP,14653,204929,0.28,27/01/23,14,804,ERR-CANCL
3218424702,COP,14652,111854,0.28,27/01/23,14,471,ERR-CANCL
3954100593,COP,14445,139699,0.28,27/01/23,14,815,ACT-CASHPICKUP
3123280188,COP,13067,212260,0.28,27/01/23,21,790,ERR-CANCL
3537322853,COP,13668,19814,0.28,27/01/23,21,709,ERR-CANCL
3421738384,COP,14675,117072,0.28,27/01/23,14,555,ERR-CANCL
3553457763,COP,14149,194029,0.28,27/01/23,14,889,ACT-PAID
3269001206,COP,13586,118290,0.28,27/01/23,14,880,ERR-CANCL
3393050854,COP,14179,165598,0.28,27/01/23,8,746,ERR-CANCL
3721567751,COP,13031,251736,0.28,30/01/23,21,729,ACT-CASHPICKUP
3735160378,COP,14053,187791,0.28,30/01/23,21,411,ACT-CASHPICKUP
3815714954,COP,13379,99021,0.28,30/01/23,21,807,ACT-2B-PAID
3875371793,COP,14537,242496,0.28,30/01/23,21,419,ERR-CANCL
3281643557,COP,14764,57141,0.28,30/01/23,14,327,ERR-CANCL
3493856325,COP,13952,241155,0.28,30/01/23,14,605,ERR-CANCL
3572977406,COP,14418,59542,0.28,31/01/23,14,589,ACT-2B-PAID
3386073199,COP,14922,122921,0.28,31/01/23,8,899,ERR-CANCL
3518705772,COP,13301,184779,0.28,31/01/23,14,722,ACT-CASHPICKUP
3550646312,COP,14446,6878,0.28,31/01/23,21,499,ACT-CASHPICKUP
3751113786,COP,14194,251619,0.28,31/01/23,14,489,ERR-CANCL
3017725170,COP,497,289488,0.28,31/01/23,8,856,ERR-CANCL
3176193938,COP,13176,208602,0.28,1/02/23,21,450,ERR-CANCL
3874272665,COP,14437,40068,0.28,1/02/23,21,822,ERR-CANCL
3989671239,COP,14601,64246,0.28,1/02/23,21,467,ACT-CASHPICKUP
3082195069,COP,14949,7580,0.28,1/02/23,14,761,ACT-CASHPICKUP
3539318537,COP,13510,232822,0.28,1/02/23,14,349,ERR-CANCL
3580578602,COP,13162,128063,0.28,1/02/23,14,458,ERR-CANCL
3115528881,COP,5762,389012,0.28,1/02/23,16,619,ERR-CANCL
3790806929,COP,13271,242813,0.28,1/02/23,21,387,ACT-PAID
3642691410,COP,13813,163995,0.28,1/02/23,14,411,ERR-CANCL
3888192134,COP,13261,16659,0.28,1/02/23,14,723,ACT-PAID
3418577741,COP,13234,59789,0.28,2/02/23,21,316,ACT-PAID
3021682774,COP,14191,132442,0.28,2/02/23,21,539,ERR-CANCL
3043265660,COP,6048,333598,0.28,2/02/23,16,515,ERR-CANCL
3158623725,COP,13702,209175,0.28,2/02/23,21,743,ACT-CASHPICKUP
3386427128,COP,14420,147633,0.28,2/02/23,21,443,ERR-CANCL
3012129534,COP,3564,278183,0.28,2/02/23,16,536,ACT-2B-PAID
3288509083,COP,13150,207319,0.28,3/02/23,21,361,ACT-CASHPICKUP
3893375482,COP,13625,77146,0.28,3/02/23,8,401,ERR-CANCL
3282136710,COP,13030,188340,0.28,3/02/23,8,819,ACT-PAID
3170446436,COP,14033,4661,0.28,3/02/23,21,746,ACT-PAID
3113071604,COP,3995,278183,0.28,3/02/23,16,603,ERR-CANCL
3208533114,COP,13385,100672,0.28,3/02/23,21,870,ERR-CANCL
3814792141,COP,14879,231297,0.28,3/02/23,14,726,ERR-CANCL
3138944043,COP,1190,289488,0.28,3/02/23,8,#N/A,ACT-2B-PAID
3986501825,COP,13000,15219,0.28,3/02/23,8,415,ERR-CANCL
3941259865,COP,14018,234479,0.28,3/02/23,8,368,ACT-PAID
3737876803,COP,14727,133344,0.28,3/02/23,14,397,ACT-PAID
3980128649,COP,14725,240704,0.28,3/02/23,21,545,ERR-CANCL
3869098228,COP,14133,30215,0.28,3/02/23,21,362,ACT-CASHPICKUP
3353113164,COP,13237,173091,0.28,3/02/23,14,858,ERR-CANCL
3996626287,COP,14844,4229,0.28,3/02/23,21,503,ERR-CANCL
3236733268,COP,14278,108846,0.28,3/02/23,14,794,ACT-CASHPICKUP
3856711842,COP,13773,247339,0.28,3/02/23,8,381,ACT-CASHPICKUP
3788902726,COP,13322,176259,0.28,3/02/23,21,458,ERR-CANCL
3401377693,COP,13868,149951,0.28,3/02/23,21,418,ERR-CANCL
3037122014,COP,14840,31949,0.28,3/02/23,14,753,ACT-PAID
3509880309,COP,14251,124199,0.28,3/02/23,8,787,ERR-CANCL
3556398546,COP,13454,25282,0.28,3/02/23,14,598,ACT-CASHPICKUP
3965409707,COP,14789,16245,0.28,5/02/23,14,583,ERR-CANCL
3981738331,COP,14377,107282,0.28,5/02/23,21,728,ERR-CANCL
3907091187,COP,13209,66797,0.28,5/02/23,21,884,ERR-CANCL
3485173106,COP,13687,67360,0.28,5/02/23,21,665,ACT-CASHPICKUP
3545019050,COP,13096,45740,0.28,5/02/23,21,747,ACT-CASHPICKUP
3052320421,COP,3441,333598,0.28,5/02/23,16,536,ACT-2B-PAID
3145047823,COP,14458,183695,0.28,5/02/23,21,301,ACT-PAID
3159035136,COP,13528,190346,0.28,5/02/23,14,503,ACT-2B-PAID
3228991271,COP,7374,278183,0.28,6/02/23,16,578,ERR-CANCL
3344268696,COP,13425,147607,0.28,6/02/23,21,532,ERR-CANCL
3598469139,COP,14818,86924,0.28,6/02/23,21,612,ERR-CANCL
3855041747,COP,14610,179431,0.28,6/02/23,14,529,ERR-CANCL
3717301976,COP,14746,233439,0.28,6/02/23,21,373,ERR-CANCL
3678685722,COP,13103,260887,0.28,6/02/23,14,311,ACT-CASHPICKUP
3161142199,COP,14424,94121,0.28,6/02/23,8,594,ERR-CANCL
3710160254,COP,14898,169130,0.28,6/02/23,21,680,ERR-CANCL
3466205535,COP,13894,1391,0.28,6/02/23,14,735,ACT-2B-PAID
3994582042,COP,13818,6636,0.28,6/02/23,8,720,ERR-CANCL
3859167924,COP,14227,32137,0.28,6/02/23,21,304,ACT-PAID
3886620054,COP,14086,258293,0.28,6/02/23,21,603,ACT-CASHPICKUP
3770489235,COP,13810,225797,0.28,7/02/23,21,571,ACT-2B-PAID
3601901914,COP,14590,193606,0.28,7/02/23,21,379,ACT-CASHPICKUP
3126393425,COP,14337,130048,0.28,7/02/23,14,849,ERR-CANCL
3715201706,COP,14620,21427,0.28,7/02/23,21,848,ERR-CANCL
3895436793,COP,14884,32279,0.28,9/02/23,21,326,ACT-2B-PAID
3986547442,COP,13205,10748,0.28,9/02/23,21,728,ERR-CANCL
3608397918,COP,14602,102476,0.28,9/02/23,21,482,ACT-CASHPICKUP
3777251211,COP,13694,214622,0.28,9/02/23,14,355,ERR-CANCL
3418144710,COP,14335,211767,0.28,9/02/23,21,428,ERR-CANCL
3237485736,COP,14422,16327,0.28,9/02/23,14,657,ERR-CANCL
3144083010,COP,13591,40445,0.28,9/02/23,8,443,ACT-PAID
3628122523,COP,13485,32577,0.28,9/02/23,14,360,ACT-CASHPICKUP
3053238726,COP,3498,272531,0.28,9/02/23,8,573,ACT-2B-PAID
3975162330,COP,13954,248551,0.28,9/02/23,8,362,ERR-CANCL
3756054447,COP,13957,75230,0.28,9/02/23,8,509,ACT-CASHPICKUP
3124190896,COP,13911,7385,0.28,9/02/23,14,707,ACT-CASHPICKUP
3354116616,COP,14197,21308,0.28,10/02/23,14,811,ERR-CANCL
3321246227,COP,14025,7082,0.28,10/02/23,21,560,ACT-CASHPICKUP
3455200961,COP,13612,66340,0.28,10/02/23,14,609,ERR-CANCL
3022498137,COP,14225,109022,0.28,10/02/23,21,753,ACT-CASHPICKUP
3104901600,COP,13179,389012,0.28,10/02/23,16,657,ACT-2B-PAID
3270882544,COP,13074,157320,0.28,10/02/23,14,498,ERR-CANCL
3993155771,COP,13117,99751,0.28,10/02/23,14,718,ERR-CANCL
3018459079,COP,14526,184464,0.28,10/02/23,21,449,ERR-CANCL
3655498258,COP,13325,93802,0.28,11/02/23,14,472,ACT-CASHPICKUP
3007159456,COP,14027,239380,0.28,11/02/23,14,526,ERR-CANCL
3404201659,COP,14032,162521,0.28,11/02/23,8,700,ACT-CASHPICKUP
3683885347,COP,13597,130461,0.28,11/02/23,14,682,ACT-CASHPICKUP
3518715833,COP,13849,252402,0.28,11/02/23,14,303,ERR-CANCL
3191105141,COP,14446,137689,0.28,11/02/23,8,800,ERR-CANCL
3962027250,COP,13583,24709,0.28,11/02/23,21,539,ACT-CASHPICKUP
3178097034,COP,8439,389012,0.28,11/02/23,16,686,ACT-2B-PAID
3187073774,COP,906,140646,0.28,11/02/23,21,845,ERR-CANCL
3189693615,COP,13742,16467,0.28,11/02/23,21,830,ERR-CANCL
3883705053,COP,13489,229903,0.28,11/02/23,21,670,ERR-CANCL
3319322531,COP,13033,58822,0.28,11/02/23,21,719,ACT-CASHPICKUP
3129039619,COP,14833,75460,0.28,11/02/23,14,795,ACT-CASHPICKUP
3016312998,COP,13770,26912,0.28,11/02/23,21,848,ERR-CANCL
3799921418,COP,14783,70663,0.28,11/02/23,21,519,ERR-CANCL
3934993547,COP,13235,92572,0.28,11/02/23,21,300,ACT-2B-PAID
3207450743,COP,1421,428580,0.28,11/02/23,16,515,ACT-2B-PAID
3543522641,COP,13614,162923,0.28,11/02/23,21,323,ACT-2B-PAID
3601572004,COP,14565,224157,0.28,11/02/23,14,667,ERR-CANCL
3159016565,COP,14025,71987,0.28,11/02/23,14,795,ACT-PAID
3017990466,COP,3798,389012,0.28,11/02/23,16,568,ACT-2B-PAID
3089199961,COP,14240,113788,0.28,11/02/23,14,470,ERR-CANCL
3115505300,COP,12059,389012,0.28,11/02/23,16,555,ACT-2B-PAID
3441232172,COP,13641,215389,0.28,11/02/23,21,433,ACT-2B-PAID
3407223118,COP,13344,173399,0.28,11/02/23,8,787,ERR-CANCL
3131160777,COP,13126,192424,0.28,11/02/23,14,875,ACT-CASHPICKUP
3088187562,COP,14904,55643,0.28,11/02/23,21,618,ACT-CASHPICKUP
3696400986,COP,13058,314,0.28,11/02/23,14,640,ERR-CANCL
3004235742,COP,11167,266878,0.28,11/02/23,8,747,ACT-2B-PAID
3963179505,COP,13948,259068,0.28,11/02/23,21,383,ERR-CANCL
3830066055,COP,14273,60347,0.28,14/02/23,8,837,ACT-CASHPICKUP
3419733144,COP,13116,144950,0.28,14/02/23,14,787,ACT-PAID
3469964242,COP,14394,245708,0.28,15/02/23,21,327,ACT-PAID
3236086278,COP,13712,115948,0.28,15/02/23,21,855,ERR-CANCL
3233314921,COP,14804,31005,0.28,15/02/23,21,466,ACT-CASHPICKUP
3433620027,COP,14868,139340,0.28,15/02/23,14,617,ERR-CANCL
3122823326,COP,6847,272531,0.28,15/02/23,8,576,ACT-2B-PAID
3378626546,COP,14702,35638,0.28,15/02/23,8,792,ERR-CANCL
3617536820,COP,14156,241558,0.28,16/02/23,21,439,ACT-CASHPICKUP
3217769479,COP,13846,76291,0.28,16/02/23,14,670,ACT-CASHPICKUP
3176189332,COP,14039,23037,0.28,16/02/23,14,414,ACT-CASHPICKUP
3195385670,COP,8289,389012,0.28,16/02/23,16,568,ACT-2B-PAID
3160684124,COP,13052,49529,0.28,16/02/23,8,343,ACT-2B-PAID
3156141757,COP,14771,16670,0.28,16/02/23,21,306,ERR-CANCL
3385875504,COP,13645,166014,0.28,16/02/23,21,856,ERR-CANCL
3213908717,COP,14033,81324,0.28,16/02/23,21,564,ERR-CANCL
3131766573,COP,14588,220868,0.28,16/02/23,8,866,ACT-CASHPICKUP
3205004488,COP,13056,389012,0.28,16/02/23,16,557,ACT-2B-PAID
3191643123,COP,14470,152808,0.28,17/02/23,21,503,ERR-CANCL
3074620100,COP,13610,26866,0.28,17/02/23,21,824,ACT-CASHPICKUP
3439395466,COP,14937,206684,0.28,17/02/23,21,661,ACT-CASHPICKUP
3224310962,COP,14706,157644,0.28,17/02/23,8,471,ACT-PAID
3568771471,COP,14742,117970,0.28,17/02/23,21,303,ERR-CANCL
3003766557,COP,14524,99924,0.28,17/02/23,21,862,ACT-CASHPICKUP
3308478937,COP,14084,38256,0.28,18/02/23,14,754,ERR-CANCL
3880285634,COP,13418,212716,0.28,18/02/23,14,404,ERR-CANCL
3293003124,COP,14025,10499,0.28,18/02/23,14,341,ERR-CANCL
3250693818,COP,14746,251574,0.28,18/02/23,14,681,ERR-CANCL
3138096491,COP,1729,361860,0.28,18/02/23,16,621,ACT-PAID
3247294142,COP,14603,246873,0.28,18/02/23,14,547,ACT-CASHPICKUP
3835842866,COP,13369,58907,0.28,18/02/23,21,572,ERR-CANCL
3607884985,COP,13222,162105,0.28,18/02/23,14,305,ERR-CANCL
3661439025,COP,14226,203663,0.28,19/02/23,21,818,ACT-CASHPICKUP
3781174038,COP,13611,253909,0.28,19/02/23,21,831,ACT-CASHPICKUP
3177612226,COP,13966,48736,0.28,20/02/23,14,627,ERR-CANCL
3224160985,COP,1242,428580,0.28,20/02/23,16,596,ACT-2B-PAID
3455632525,COP,13587,147066,0.28,20/02/23,8,818,ACT-CASHPICKUP
3148286689,COP,8935,389012,0.28,20/02/23,16,747,ACT-2B-PAID
3459417608,COP,13897,11196,0.28,20/02/23,21,426,ERR-CANCL
3027994264,COP,13585,161866,0.28,20/02/23,8,571,ACT-CASHPICKUP
3565238062,COP,14715,45867,0.28,20/02/23,14,516,ERR-CANCL
3298806571,COP,13240,216054,0.28,20/02/23,21,656,ACT-CASHPICKUP
3212066490,COP,14059,188297,0.28,21/02/23,8,516,ACT-CASHPICKUP
3078380380,COP,13637,240511,0.28,21/02/23,21,497,ERR-CANCL
3170807337,COP,13406,38477,0.28,21/02/23,21,463,ERR-CANCL
3746988637,COP,14809,237421,0.28,21/02/23,8,801,ACT-PAID
3224252831,COP,13018,193614,0.28,21/02/23,14,364,ACT-2B-PAID
3643439877,COP,14233,152742,0.28,21/02/23,21,720,ACT-PAID
3925066129,COP,13511,176258,0.28,21/02/23,21,647,ERR-CANCL
3837000242,COP,14981,214233,0.28,21/02/23,14,469,ERR-CANCL
3853249846,COP,13189,198319,0.28,21/02/23,21,557,ERR-CANCL
3458007909,COP,14309,82745,0.28,21/02/23,21,304,ACT-PAID
3548295708,COP,14331,41701,0.28,22/02/23,21,331,ERR-CANCL
3948742030,COP,14927,153712,0.28,22/02/23,8,657,ACT-PAID
3561537776,COP,13320,27840,0.28,22/02/23,8,617,ACT-CASHPICKUP
3245682782,COP,4519,383360,0.28,22/02/23,8,611,ACT-2B-PAID
3230297309,COP,13000,39239,0.28,22/02/23,21,623,ERR-CANCL
3113237600,COP,1159,361860,0.28,22/02/23,16,573,ACT-2B-PAID
3814216004,COP,13013,143590,0.28,22/02/23,14,733,ERR-CANCL
3407572644,COP,14794,201108,0.28,22/02/23,21,483,ACT-CASHPICKUP
3228421699,COP,14221,259657,0.28,23/02/23,21,635,ERR-CANCL
3788867431,COP,13952,250949,0.28,23/02/23,21,650,ERR-CANCL
3563892431,COP,14881,6107,0.28,23/02/23,21,662,ERR-CANCL
3442048180,COP,14948,24997,0.28,23/02/23,21,396,ERR-CANCL
3103927021,COP,12326,389012,0.28,24/02/23,16,520,ACT-PAID
3016103765,COP,10562,383360,0.28,24/02/23,16,694,ACT-2B-PAID
3213778811,COP,14381,53038,0.28,24/02/23,8,736,ACT-2B-PAID
3567299934,COP,14153,108683,0.28,24/02/23,14,888,ACT-CASHPICKUP
3051284668,COP,13299,162755,0.28,24/02/23,21,542,ACT-CASHPICKUP
3669905414,COP,14481,197592,0.28,24/02/23,21,342,ACT-CASHPICKUP
3232381687,COP,14779,39644,0.28,25/02/23,21,865,ERR-CANCL
3294293088,COP,14882,37967,0.28,25/02/23,21,718,ERR-CANCL
3326773345,COP,13985,88031,0.28,26/02/23,21,469,ERR-CANCL
3146485188,COP,13449,221862,0.28,26/02/23,14,462,ERR-CANCL
3279474229,COP,14036,118898,0.28,26/02/23,14,492,ERR-CANCL
3268303368,COP,14790,252767,0.28,26/02/23,21,701,ACT-PAID
3173677742,COP,190,289488,0.28,26/02/23,8,801,ERR-CANCL
3875827084,COP,13298,77037,0.28,26/02/23,21,843,ACT-CASHPICKUP
